storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacterName,centerCharacterName,rightCharacterName,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_gurucha_story1,scene1,storyline,,,,,,,｜最近《さいきん》｜携帯《けいたい》を｜買《か》ってもらったんだけどすごく｜楽《たの》しい！,scene2,false,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_gurucha_story1,scene2,storyline,,,,,,,でも、｜携帯《けいたい》っていいことばかりなのかな？,scene3,false,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_gurucha_story1,scene3,storyline,,,,,,,みんなが｜知《し》ってる｜楽《たの》しく｜使《つか》うためのコツを｜私《わたし》に｜教《おし》えて！,scene4,false,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_gurucha_story1,scene4,talk,,cony_icon,Cony_smile,Alec_smile,Cecil_smile,Cony_smile,やっと｜授業《じゅぎょう》｜終《お》わったー。｜疲《つか》れたね！,scene5,false,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene5,talk,,alec_icon,Alec_normal,Alec_normal,Cecil_smile,Cony_smile,ねえあれ｜見《み》て,scene6,false,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene6,talk,,alec_icon,Alec_normal,Alec_normal,Cecil_smile,Cony_smile,またカールが｜先生《せんせい》に｜質問《しつもん》して｜先生《せんせい》の｜休《やす》み｜時間《じかん》｜減《へ》らしてる,scene7,false,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene7,talk,,cony_icon,Cony_panic,Alec_normal,Cecil_smile,Cony_panic,,,true,ほんとだー,0.3,scene8,｜流石《さすが》に｜質問《しつもん》しすぎじゃない？,0,scene8,｜勉強《べんきょう》｜頑張《がんば》ってるね！,1,scene8,classroom_bgm,classroom
good_gurucha_story1,scene8,talk,,cecil_icon,Cecil_smile,Alec_normal,Cecil_smile,Cony_panic,｜授業《じゅぎょう》｜終《お》わりのこの｜時間《じかん》っていつもこうだよね,scene9,false,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene9,talk,,alec_icon,Alec_normal,Alec_normal,Cecil_smile,Cony_panic,これさ、カールタイムって｜名前《なまえ》つけようよ！,scene10,false,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene10,talk,,cecil_icon,Cecil_smile,Alec_normal,Cecil_smile,Cony_panic,いいね！これは｜仲良《なかよ》しグループだけの｜秘密《ひみつ》だよ！,scene11,false,,,,,,,,,,classroom_bgm,classroom
