storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacterName,centerCharacterName,rightCharacterName,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_gurucha_story1,scene1,storyline,,,,,,,｜最近《さいきん》スマホを｜買《か》ってもらったんだけどすごく｜楽《たの》しい！,scene2,FALSE,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_gurucha_story1,scene2,storyline,,,,,,,でも、スマホっていいことばかりなのかな？,scene3,FALSE,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_gurucha_story1,scene3,storyline,,,,,,,みんなが｜知《し》ってる｜楽《たの》しく｜使《つか》うためのコツを｜私《わたし》に｜教《おし》えて！,scene4,FALSE,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_gurucha_story1,scene4,talk,,alec_icon,Alec_normal,Alec_smile,Cecil_smile,Cony_smile,やっと｜朝《あさ》の｜会《かい》｜終《お》わったー。,scene5,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene5,talk,,cecil_icon,Cecil_smile,Alec_normal,Cecil_smile,Cony_smile,またカールが｜遅刻《ちこく》してる（笑）,scene6,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene6,talk,,cony_icon,Cony_panic,Alec_normal,Cecil_smile,Cony_smile,,,TRUE,｜遅刻《ちこく》しすぎだよね,0,scene7,｜大丈夫《だいじょうぶ》かな？,1,scene7,｜遅刻《ちこく》は｜良《よ》くないけどどうしたのかな？,0.3,scene7,classroom_bgm,classroom
good_gurucha_story1,scene7,talk,,alec_icon,Alec_normal,Alec_normal,Cecil_smile,Cony_panic,1｜時間目《じかんめ》の｜始《はじ》まりの｜時間《じかん》っていつもこうだよね,scene8,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene8,talk,,cecil_icon,Cecil_smile,Alec_normal,Cecil_smile,Cony_panic,これさ、カールタイムって｜名前《なまえ》つけようよ！,scene9,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene9,talk,,cecil_icon,Cecil_smile,Alec_normal,Cecil_smile,Cony_panic,これは｜私《わたし》たちだけの｜秘密《ひみつ》の｜呼《よ》び｜方《かた》にしよ（笑）,scene10,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene10,talk,,cony_icon,Cony_smile,Alec_normal,Cecil_smile,Cony_smile,,,TRUE,もうふたりともふざけすぎだよ〜,1,scene11,｜秘密《ひみつ》の｜話《はなし》をするグルチャ｜欲《ほ》しい！,0,scene11,グルチャでどんなこと｜話《はな》そうかな〜,0.3,scene11,classroom_bgm,classroom
good_gurucha_story1,scene11,talk,,alec_icon,Alec_normal,Alec_normal,Cecil_smile,Cony_smile,グルチャ｜作《つく》るわ（笑）,scene12,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story1,scene12,screen,,,,,,,アレックとセシルとコニーのチャット,scene13,FALSE,,,,,,,,,,chat_bgm,school
good_gurucha_story1,scene13,chat,アレック･セシル･コニー,alec_icon,Alec,,,Cony,｜仲良《なかよ》しグル｜作《つく》ったよ！,scene14,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene14,chat,アレック･セシル･コニー,cony_icon,Cony,,,Cony,,,TRUE,このグルチャなら｜何《なに》を｜送《おく》ってもバレないよね！,0,scene17,｜悪口《わるぐち》は｜言《い》わないようにしようね！,1,scene15,｜楽《たの》しいグルチャにしようね！,0.3,scene15,chat_bgm,chatBackground_04
good_gurucha_story1,scene15,chat,アレック･セシル･コニー,cecil_icon,Cecil,,,Cony,コニー真面目すぎ（笑）,scene16,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene16,chat,アレック･セシル･コニー,alec_icon,Alec,,,Cony,それな（笑）,scene18,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene17,chat,アレック･セシル･コニー,alec_icon,Alec,,,Cony,｜学校《がっこう》じゃ｜話《はな》せないこともあるよね,scene18,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene18,chat,アレック･セシル･コニー,cecil_icon,Cecil,,,Cony,｜私《わたし》たちしか｜見《み》れないから｜秘密《ひみつ》も｜話《はな》せるね！,scene19,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene19,chat,アレック･セシル･コニー,alec_icon,Alec,,,Cony,てかカールってほんとやばいよね,scene20,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene20,chat,アレック･セシル･コニー,cony_icon,Cony,,,Cony,,,TRUE,そんなにかな？？（笑）,1,scene21,｜空気《くうき》｜読《よ》めないこと｜多《おお》いよね〜,0,scene21,｜確《たし》かに｜遅刻《ちこく》は｜多《おお》いけど...,0.3,scene21,chat_bgm,chatBackground_04
good_gurucha_story1,scene21,chat,アレック･セシル･コニー,alec_icon,Alec,,,Cony,｜先生《せんせい》も｜怒《おこ》らないんだよね〜（笑）,scene22,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene22,chat,アレック･セシル･コニー,cony_icon,Cony,,,Cony,,,TRUE,｜時計《とけい》｜見《み》てないのかな,0,scene23,｜確《たし》かに...？,0.3,scene23,｜悪口《わるぐち》｜言《い》っちゃだめだよ〜（笑）,1,scene23,chat_bgm,chatBackground_04
good_gurucha_story1,scene23,chat,アレック･セシル･コニー,alec_icon,Alec,,,Cony,じゃあ｜毎日《まいにち》｜記録《きろく》つけようよ！,scene24,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene24,chat,アレック･セシル･コニー,cecil_icon,Cecil,,,Cony,それ｜名案《めいあん》！,scene25,FALSE,,,,,,,,,,chat_bgm,chatBackground_04
good_gurucha_story1,scene25,chat,アレック･セシル･コニー,cony_icon,Cony,,,Cony,,scene26,TRUE,いじりから｜悪口《わるぐち》になっちゃうよ（笑）,1,end,｜私《わたし》｜記録係《きろくがかり》しまーす（笑）,0,end,｜記録《きろく》…？た、｜楽《たの》しそう〜,0.3,end,chat_bgm,chatBackground_04
