storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacterName,centerCharacterName,rightCharacterName,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_gurucha_story2,scene1,storyline,,,,,,,｜楽《たの》しく｜使《つか》うってどういうことだろう…,scene2,FALSE,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_gurucha_story2,scene2,storyline,,,,,,,これで｜本当《ほんとう》に｜大丈夫《だいじょうぶ》かな？,scene3,FALSE,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_gurucha_story2,scene3,screen,,,,,,,｜次《つぎ》の｜日《ひ》,scene4,FALSE,,,,,,,,,,classroom_bgm,school
good_gurucha_story2,scene4,talk,,alec_icon,Alec_normal,Alec_normal,Cecil_smile,Cony_panic,ほら｜見《み》て！カールタイム｜始《はじ》まってるよ！,scene5,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene5,talk,,cecil_icon,Cecil_fun,Alec_normal,Cecil_smile,Cony_panic,うわほんとだ！｜今日《きょう》で、カールタイム｜記録《きろく》3｜日《みっか》｜連続《れんぞく》じゃない！？,scene6,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene6,talk,,cony_icon,Cony_panic,Alec_normal,Cecil_smile,Cony_panic,,,TRUE,……それ、もういいんじゃない？,1,scene9,3｜日目《みっかめ》はやばすぎだよね！,0,scene7,そうだった｜記録《きろく》｜係《がかり》｜私《わたし》か…（笑）,0.3,scene8,classroom_bgm,classroom
good_gurucha_story2,scene7,talk,,alec_icon,Alec_normal,Alec_normal,Cecil_smile,Cony_panic,まじ｜迷惑《めいわく》だよね（笑）,scene10,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene8,talk,,alec_icon,Alec_normal,Alec_disgusting,Cecil_trouble,Cony_panic,｜記録係《きろくがかり》しっかりして〜,scene10,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene9,talk,,alec_icon,Alec_normal,Alec_disgusting,Cecil_trouble,Cony_panic,え？｜聞《き》こえなかった。｜何《なに》か｜言《い》った？,scene10,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene10,talk,,cecil_icon,Cecil_trouble,Alec_disgusting,Cecil_trouble,Cony_smile,コニーはさカールのことどう｜思《おも》ってるの？（笑）,scene11,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene11,talk,,cony_icon,Cony_panic,Alec_disgusting,Cecil_trouble,Cony_smile,,,TRUE,え？カールはばかにしてる〜,0,scene12,｜特《とく》になにも｜思《おも》ってないよ（笑）,0.3,scene12,いい｜友達《ともだち》だと｜思《おも》ってる！,1,scene12,classroom_bgm,classroom
good_gurucha_story2,scene12,screen,,,,,,,コニーとサンドラのチャット,scene13,FALSE,,,,,,,,,,chat_bgm,school
good_gurucha_story2,scene13,chat,サンドラ,cony_icon,Cony,,,Cony,あのさ｜相談《そうだん》があるんだけど、、,scene14,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_gurucha_story2,scene14,chat,サンドラ,sandra_icon,Sandra,,,Cony,どうしたの？？,scene15,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_gurucha_story2,scene15,chat,サンドラ,cony_icon,Cony,,,Cony,,,TRUE,グルチャで｜悪口《わるぐち》を｜言《い》わないようにしたいんだよね...,1,scene16,アレックとセシルが｜最低《さいてい》なんだけど、どうしたらいいかな？,0,scene16,アレックとセシルが｜最近《さいきん》｜口悪《くちわる》くて｜困《こま》ってるんだよね,0.3,scene16,chat_bgm,chatBackground_03
good_gurucha_story2,scene16,chat_picture,サンドラ,cony_icon,Cony,,,Cony,スクリーンショット,scene17,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_gurucha_story2,scene17,chat,サンドラ,sandra_icon,Sandra,,,Cony,コニーも｜一緒《いっしょ》に｜悪口《わるぐち》｜言《い》っちゃったんだね…,scene18,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_gurucha_story2,scene18,chat,サンドラ,cony_icon,Cony,,,Cony,,,TRUE,｜私《わたし》もふたりが｜言《い》ってるからいいやと｜思《おも》って｜言《い》っちゃった,0.3,scene19,だからもう｜言《い》いたくないんだよね,1,scene19,しょうがないじゃん,0,scene19,chat_bgm,chatBackground_03
good_gurucha_story2,scene19,chat,サンドラ,cony_icon,Cony,,,Cony,やめたいけど、ふたりに｜伝《つた》える｜勇気《ゆうき》がないんだ,scene20,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_gurucha_story2,scene20,chat,サンドラ,sandra_icon,Sandra,,,Cony,だったらまずはカールに｜謝《あやま》ろうよ！,scene21,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_gurucha_story2,scene21,chat,サンドラ,cony_icon,Cony,,,Cony,そうだよね。そうしてみる！,scene22,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_gurucha_story2,scene22,screen,,,,,,,｜次《つぎ》の｜日《ひ》,scene23,FALSE,,,,,,,,,,classroom_bgm,school
good_gurucha_story2,scene23,talk,,cony_icon,Cony_sorry,Curl_anixiety,,Cony_sorry,あの…カールに｜話《はな》したいことあるんだけど,scene24,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene24,talk,,curl_icon,Curl_anixiety,Curl_anixiety,,Cony_sorry,ど、どうしたの、、？,scene25,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene25,talk,,cony_icon,Cony_sorry,Curl_normal,,Cony_sorry,,,TRUE,｜今《いま》までひどい｜事《こと》してたって｜気《き》づいたんだ。ほんとに、ごめん,1,scene26,あのふたりやばいよね。｜本当《ほんとう》ごめん,0,scene26,ずっと｜謝《あやま》りたくて、ごめんね,1,scene26,classroom_bgm,classroom
good_gurucha_story2,scene26,talk,,curl_icon,Curl_happy,Curl_happy,,Cony_sorry,……｜全然《ぜんぜん》｜気《き》にしてないよ！｜謝《あやま》ってくれてありがとう！,scene27,FALSE,,,,,,,,,,classroom_bgm,classroom
good_gurucha_story2,scene27,talk,,cony_icon,Cony_smile,Curl_happy,,Cony_smile,｜私《わたし》の｜方《ほう》こそ｜話《はなし》を｜聞《き》いてくれてありがとう！,end,FALSE,,,,,,,,,,classroom_bgm,classroom
