storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,talkingPeople,leftCharacter,centerCharacter,rightCharacter,oneCharacter,twoCharacter,onePerson,bgm
bad_netomo_story1,Scene0,start,コニー,｜最近《さいきん》｜同《おな》じ〇〇っていう｜動画《どうが》｜配信《はいしん》が｜好《す》きなネトモのニックと｜話《はな》しているんだよね〜,Scene1,FALSE,,,,,,,arasuzi_background,,,,,,,,
bad_netomo_story1,Scene1,start,コニー,｜今日《きょう》も｜家《いえ》に｜帰《かえ》ったらニックに｜返信《へんしん》しなきゃ！,Scene2,FALSE,,,,,,,arasuzi_background,,,,,,,,
bad_netomo_story1,Scene2,chat,コニー,ヤッホー！<br>｜昨日《きのう》のライブ｜配信《はいしん》｜観《み》てた？,Scene3,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene3,chat,ニック,｜観《み》てたよ！,Scene4,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene4,chat,コニー,,,TRUE,めっちゃコメント｜読《よ》まれてたよね！,1,Scene5,｜私《わたし》もみてた！,1,Scene5,chatBackground,,,,,,,,
bad_netomo_story1,Scene5,chat,ニック,ネトモと｜会ってリアタイして｜観《み》てた〜,Scene6,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene6,chat,コニー,,,TRUE,え！｜私《わたし》もあって｜話《はな》してみたい！,1,Scene8,え？ネトモに｜直接《ちょくせつ》｜会《あ》ったの？,0,Scene7,chatBackground,,,,,,,,
bad_netomo_story1,Scene7,chat,ニック,そうだよ。<br>コニーにも｜会《あ》いたいな！,Scene8,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene8,chat,ニック,｜次《つぎ》の｜配信《はいしん》も｜観《み》る？｜一緒《いっしょ》に｜観《み》ようよ！,Scene9,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene9,chat,コニー,,,TRUE,あ、、｜会《あ》いたいけど｜会《あ》うの｜緊張《きんちょう》するしな｜笑《わら》,0,Scene10,え！｜嬉《うれ》しい！,1,Scene10,chatBackground,,,,,,,,
bad_netomo_story1,Scene10,chat,ニック,オフ｜会《かい》は｜来《きて》ないの？,Scene11,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene11,chat,ニック,この｜前《まえ》オフ｜会《かい》でも｜会《あ》って｜楽《たの》しかったよ！,Scene12,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene12,chat,コニー,,,TRUE,｜行《い》きたいけどお｜母《かあ》さんがダメって｜笑《わら》,0,Scene13,｜今度《こんど》は｜行《い》く！,1,Scene13,chatBackground,,,,,,,,
bad_netomo_story1,Scene13,chat,ニック,え、｜待《ま》ってじゃあ｜限定《げんてい》グッズのこと｜知《し》らないよね？,Scene14,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene14,chat,コニー,｜何《なに》それ！｜知《し》らない…,Scene15,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene15,chat,ニック,もし｜良《よ》かったら｜限定《げんてい》グッズあげようか？,Scene16,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene16,chat,ニック,たくさん｜余《あ》っててちょうどもらってくれる｜人《ひと》｜探《さが》してたんだ。,Scene17,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene17,chat,コニー,,,TRUE,え！そうなの！｜嬉《うれ》しい！,1,Scene18,｜貰《もら》っちゃっていいの、、？,0,Scene18,chatBackground,,,,,,,,
bad_netomo_story1,Scene18,chat,ニック,もちろんだよ！せっかくあげるならコニーにあげたいなって｜思《おも》ってたらから！,Scene19,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene19,chat,コニー,,,TRUE,｜本当《ほんとう》にありがとう！,0,Scene20,ニック｜最高《さいこう》の｜友達《ともだち》すぎ！,1,Scene20,chatBackground,,,,,,,,
bad_netomo_story1,Scene20,chat,ニック,どうやって｜渡《わ》そうかな…,Scene21,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene21,chat,ニック,そうだ！｜家《いえ》に｜送《お》ってあげるよ！｜住所《じゅうしょ》｜教《お》えてー！,Scene22,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story1,Scene22,chat,コニー,え、、？,end,FALSE,,,,,,,chatBackground,,,,,,,,
