storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm
bad_groupchat_story3,Scene0,start,,アレックとセシルとカールのこといじってるけど、このままいじり｜続《つ》けていいのかな？,Scene1,FALSE,,,,,,,arasuzi_background,,,,,,,,
bad_groupchat_story3,Scene1,start,,｜最近《さいきん》はひどい｜言葉《ことば》も｜増《ふ》えてきた｜気《き》がする…,Scene2,FALSE,,,,,,,arasuzi_background,,,,,,,,
bad_groupchat_story3,Scene2,dialogue,ブライアン,カール｜最近《さいきん》｜大丈夫《だいじょうぶ》？,Scene3,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene3,dialogue,カール,え？なんのこと？,Scene4,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene4,dialogue,ブライアン,アレックとセシルとコニーが｜君《きみ》の｜悪口《わるぐち》｜言《い》ってるスクショ｜見《み》たんだ…,Scene5,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene5,dialogue,カール,そのスクショ｜見《み》せてもらってもいい？,Scene6,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene6,dialogue,ブライアン,もちろん。でも、あんまり｜気《き》にしたらダメだよ,Scene7,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene7,dialogue,カール,うん、ありがとう,Scene8,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene8,dialogue,アレック,おい、ブライアンがカールゾーン行ったよ,Scene9,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_groupchat_story3,Scene9,dialogue,セシル,まさかカールゾーンに｜踏《ふ》み｜込《こ》｜勇者《ゆうしゃ》がいるなんて！,Scene10,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_groupchat_story3,Scene10,dialogue,コニー,,,TRUE,あれは｜帰《かえ》ってこれなくなるやつだ,1,Scene11,｜私《わたし》だったら行かないな…｜笑《わら》,0,Scene11,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_groupchat_story3,Scene11,dialogue,アレック,ていうか｜内心《ないしん》コニーノリ｜悪《わる》いと｜思《おも》ってたけど｜全然《ぜんぜん》そんなことなかったわ｜笑《わら》,Scene12,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_groupchat_story3,Scene12,dialogue,セシル,それな！やっぱこの3｜人《にん》でいる｜時《とき》、ノリ｜良《よ》くて｜楽《たの》しい！,Scene13,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_groupchat_story3,Scene13,dialogue,コニー,,,TRUE,だよね...わ、｜私《わたし》も｜楽《たの》しいもん！,0,Scene14,｜私《わたし》がノリ｜悪《わる》いわけないじゃん！カールじゃないんだから｜笑《わら》,1,Scene14,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_groupchat_story3,Scene14,dialogue,ブライアン,あの3｜人《にん》｜声《こえ》｜大《おお》きいね……。,Scene15,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene15,dialogue,ブライアン,｜良《よ》かったら｜先生《せんせい》にこのこと｜相談《そうだん》しに｜行《い》かない？,Scene16,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene16,dialogue,カール,うん、そうする。｜一緒《いっしょ》に｜来《き》てほしい…,Scene17,FALSE,,,,,,,classroom,Two,,,,Curl_tear,Brian_trouble,,
bad_groupchat_story3,Scene17,dialogue,先生,｜今日《きょう》は｜話《はなし》があって3｜人《にん》に｜集《あ》まってもらいました。,Scene18,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_groupchat_story3,Scene18,dialogue,先生,どうしてカールの｜嫌《いや》がることをしたんですか？<br>｜理由《りゆう》を｜聞《き》かせてください。,Scene19,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_groupchat_story3,Scene19,dialogue,セシル,ちょっとからかうくらいなら｜大丈夫《だいじょうぶ》かなって,Scene20,FALSE,,,,,,,classroom,Three,Alec_disgusting,Cecil_trouble,Cony_irritation,,,,
bad_groupchat_story3,Scene20,dialogue,コニー,,,TRUE,｜少《すこ》しだけでしたよ。そんなに｜悪《わる》いことですか？,1,Scene21,｜私《わたし》もからかっているだけのつもりでした,0,Scene21,classroom,Three,Alec_disgusting,Cecil_trouble,Cony_irritation,,,,
