storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm
bad_grucya_story1,Scene0,start,,最近お母さんに携帯を買ってもらったからどんな時にも仲良しの友達と連絡が取れるようになってすごく楽しい！,Scene1,FALSE,,,,,,,Sky,,,,,,,,
bad_grucya_story1,Scene1,start,,今日もいつものメンバーとたくさん話したい！,Scene2,FALSE,,,,,,,Sky,,,,,,,,
bad_grucya_story1,Scene2,dialogue,アレック,やっと｜授業《じゅぎょう》終わった〜,Scene3,FALSE,,,,,,,classroom,Three,Alec_anxiety,Cecil_trouble,Cony_sorry,,,,
bad_grucya_story1,Scene3,dialogue,セシル,まじ｜疲《つか》れたね,Scene4,FALSE,,,,,,,classroom,Three,Alec_anxiety,Cecil_trouble,Cony_sorry,,,,
bad_grucya_story1,Scene4,dialogue,コニー,先生の｜授業《じゅぎょう》って<br>面白いけど｜内容《ないよう》｜難《むずか》しいもんね,Scene5,FALSE,,,,,,,classroom,Three,Alec_anxiety,Cecil_trouble,Cony_sorry,,,,
bad_grucya_story1,Scene5,dialogue,アレック,それな。分からないところあったし、<br>｜質問《しつもん》に行こうかなー,Scene6,FALSE,,,,,,,classroom,Three,Alec_anxiety,Cecil_trouble,Cony_sorry,,,,
bad_grucya_story1,Scene6,dialogue,セシル,あれ？｜誰《だれ》か先生に｜質問《しつもん》しに行ってる,Scene7,FALSE,,,,,,,classroom,Three,Alec_anxiety,Cecil_trouble,Cony_irritation,,,,
bad_grucya_story1,Scene7,dialogue,アレック,うわ〜あれカールじゃん。また先生のところ行ってるよ,Scene8,FALSE,,,,,,,classroom,Three,Alec_disgusting,Cecil_trouble,Cony_irritation,,,,
bad_grucya_story1,Scene8,dialogue,セシル,ほんとだね（笑）。いつも｜質問《しつもん》しに行ってるよね。,Scene9,FALSE,,,,,,,classroom,Three,Alec_disgusting,Cecil_smile,Cony_irritation,,,,
bad_grucya_story1,Scene9,dialogue,,,,TRUE,質問するのがかっこいいと思ってるのかな？,1,Scene10,言われてみたら｜確《たし》かに！,0,Scene10,classroom,Three,Alec_disgusting,Cecil_smile,Cony_irritation,,,,
bad_grucya_story1,Scene10,dialogue,アレック,なんかカールって変わってるよね。変な行動多いし,Scene11,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_irritation,,,,
bad_grucya_story1,Scene11,dialogue,セシル,いいこと思いついた！<br>｜授業《じゅぎょう》終わりいつも先生のところにいて、他の人が先生に話しかけられないじゃん？,Scene12,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
bad_grucya_story1,Scene12,dialogue,セシル,もうカールタイムって名前つけたらいいんじゃない？（笑）,Scene13,FALSE,,,,,,,classroom,Three,Alec_normal,Cecil_smile,Cony_smile,,,,
