storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm
bad_netomo_story2,Scene0,start,,ネトモのニックに住所を聞かれたコニー。この後どうなってしまうのでしょう。,Scene1,FALSE,,,,,,,Sky,,,,,,,,
bad_netomo_story2,Scene1,chat,ニック,どうやって｜渡《わた》そうかな…,Scene2,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene2,chat,ニック,そうだ！｜郵送《ゆうそう》してあげるよ！住所教えてー！,Scene3,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene3,chat,コニー,え？住所？,Scene4,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene4,chat,ニック,うん！別に他の人に教えたりしないから安心して！,Scene5,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene5,chat,コニー,わかった<br>熊本県熊本市東区月出3丁目1-100だよ！,Scene6,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene6,chat,ニック,え、そこに住んでるの？,Scene7,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene7,chat,コニー,うん！,Scene8,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene8,chat,ニック,おれは福岡に住んでいるんだ！｜割《わり》と近いね！,Scene9,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene9,chat,,,,TRUE,もしかしたらどこかで会ってたかもね！,0,Scene10,ね！全然会える距離だ！,1,Scene10,chatBackground,,,,,,,,
bad_netomo_story2,Scene10,chat,ニック,じゃあさ、｜直接《ちょくせつ》会ってみない？,Scene11,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene11,chat,,,,TRUE,｜直接《ちょくせつ》か〜,0,Scene12,会う！！,1,Scene12,chatBackground,,,,,,,,
bad_netomo_story2,Scene12,chat,ニック,せっかくなんだから会おうよ！その時にグッズもあげるよ！,Scene13,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene13,chat,,,,TRUE,ありがとう...,0,Scene14,会いたいな！グッズもくれるとか優しすぎ！,1,Scene14,chatBackground,,,,,,,,
bad_netomo_story2,Scene14,chat,ニック,でしょ！おれ優しいからさ〜笑,Scene15,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene15,chat,ニック,仕事でちょうど熊本に行くからさ、今週の日曜とかどう？,Scene16,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene16,chat,コニー,日曜日ね！空いてるよ！,Scene17,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene17,chat,ニック,ナイス！じゃあ家の近くの公園まで行くね！,Scene18,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene18,chat,コニー,わかった！本当にありがとう！,Scene19,FALSE,,,,,,,chatBackground,,,,,,,,
bad_netomo_story2,Scene19,dialogue,コニー,（やばまじ｜緊張《きんちょう》してきた…）,Scene20,FALSE,,,,,,,park,One,,,,,,Cony_sorry,
bad_netomo_story2,Scene20,dialogue,ニック,こんにちは。もしかしてコニー？,Scene21,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene21,dialogue,コニー,そうだよ！じゃあニックなの？,Scene22,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene22,dialogue,ニック,うん！初めまして！,Scene23,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene23,dialogue,,,,TRUE,ずっと｜直接《ちょくせつ》話してみたかったんだ！,0,Scene24,やっと会えて｜嬉《うれ》しいな！,1,Scene24,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene24,dialogue,ニック,チャットでしか話したことなかったから<br>｜不思議《ふしぎ》なかんじだよね笑,Scene25,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene25,dialogue,ニック,｜緊張《きんちょう》してる？？｜大丈夫《だいじょうぶ》？,Scene26,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene26,dialogue,,,,TRUE,ちょっと｜緊張《きんちょう》してるかも笑,0,Scene27,全然！嬉しさの方が勝ってる！,1,Scene27,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene27,dialogue,ニック,まあ変な人じゃないから安心してよ！,Scene28,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene28,dialogue,コニー,うん！もちろん！,Scene29,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene29,dialogue,ニック,それにしても本気で｜推《お》しのこと<br>｜応援《おうえん》してるんだなって伝わってきたよ！,Scene30,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene30,dialogue,コニー,そうかな？,Scene31,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene31,dialogue,ニック,そうだよ！こんなに｜推《お》しのこと大好きな人なかなかいないよ！,Scene32,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene32,dialogue,コニー,ありがとう！,Scene33,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene33,dialogue,ニック,そうだ！<br>｜忘《わす》れないうちにグッズ｜渡《わた》しちゃうね！,Scene34,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene34,dialogue,,,,TRUE,わざわざありがとう！<br>本当にもらってもいいの？,0,Scene35,まじで優しすぎ〜,1,Scene35,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene35,dialogue,ニック,コニーなら大切にしてくれそうだと思ったからあげたいんだよね,Scene36,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene36,dialogue,コニー,そんなこと言ってもらえて｜嬉《うれ》しい！ありがとう！,Scene37,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene37,dialogue,ニック,それでなんだけど、これ｜一応《いちおう》｜定価《ていか》よりは安くしてあげたんだよね,Scene38,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_smile,,
bad_netomo_story2,Scene38,dialogue,コニー,え？,end,FALSE,,,,,,,park,Two,,,,Nick_normal,Cony_sorry,,
