storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacterName,centerCharacterName,rightCharacterName,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_kakusan_story3,scene1,talk,,,Cony,Mother_normal,,Cony_sorry,お母さん、話を聞いてほしくて。,scene2,false,,,,,,,,,,room_bgm,my_room
good_kakusan_story3,scene2,talk,,,Cony,Mother_normal,,Cony_sorry,あのね、今日の話なんだけど…………。,scene3,false,,,,,,,,,,room_bgm,my_room
good_kakusan_story3,scene3,talk,,,Mother,Mother_normal,,Cony_sorry,そっか。大事なことを話してくれてありがとう。,scene4,false,,,,,,,,,,room_bgm,my_room
good_kakusan_story3,scene4,talk,,,Cony,Mother_normal,,Cony_sorry,,,true,怒らないの？,0.3,scene5,私がもっと考えていれば…,1,scene5,でもどうにかなってよかった！,0,scene5,room_bgm,my_room
good_kakusan_story3,scene5,talk,,,Mother,Mother_normal,,Cony_sorry,怒らないといけないこともたくさんあるけど、勇気を持って話してくれたんだから今はいいの,scene6,false,,,,,,,,,,room_bgm,my_room
good_kakusan_story3,scene6,talk,,,Mother,Mother_normal,,Cony_sorry,それよりまずはセシルに謝らないといけないよね,scene7,false,,,,,,,,,,room_bgm,my_room
good_kakusan_story3,scene7,talk,,,Cony,Mother_normal,,Cony_sorry,,,true,そうだよね。謝ってくる！！,1,scene8,やっぱり謝らないといけないよね,0.3,scene8,私だけが悪いわけじゃないのに,0,scene8,room_bgm,my_room
good_kakusan_story3,scene8,talk,,,Mother,Mother_normal,,Cony_sorry,アレックとケビンのことは明日学校に行った時に先生に自分から説明しなさい。,scene9,false,,,,,,,,,,room_bgm,my_room
good_kakusan_story3,scene9,talk,,,Mother,Mother_normal,,Cony_sorry,先生がきっと解決してくれるから。,scene10,false,,,,,,,,,,room_bgm,my_room
good_kakusan_story3,scene10,talk,,,Cony,Mother_normal,,Cony_sorry,うん。分かった。,scene11,false,,,,,,,,,,room_bgm,my_room
good_kakusan_story3,scene11,screen,,,,,,,セシルとコニーのチャット,scene12,false,,,,,,,,,,room_bgm,school
