storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm
bad_kakusan_story3,Scene0,start,コニー,アレックにSNSに｜載《の》せたらダメって｜言《い》ったのに｜載《の》せちゃった…,Scene1,FALSE,,,,,,,arasuzi_background,,,,,,,,
bad_kakusan_story3,Scene1,start,コニー,コニーも｜怒《お》らせてしまったしこれからどうしよう…,Scene2,FALSE,,,,,,,arasuzi_background,,,,,,,,
bad_kakusan_story3,Scene2,chat,コニー,｜動画《どうが》バレないようにしてって｜言《い》ったよね？,Scene3,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story3,Scene3,chat,アレック,あの｜投稿《とうこう》｜見《み》た？｜笑《わら》,Scene4,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story3,Scene4,chat,コニー,,,TRUE,｜私《》のせいになってるし。2人がSNSに｜載《》せたんでしょ？,1,Scene5,2人に｜拡散《かくさん》を｜止《と》めなかった｜私《わたし》も｜悪《わる》いけど｜最低《さいてい》だよ…,0,Scene6,chatBackground,,,,,,,,
bad_kakusan_story3,Scene5,chat,アレック,アップしたのはケビンだよ。,Scene7,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story3,Scene6,chat,アレック,ちなみにアップしたのはケビンね｜笑《わら》,Scene7,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story3,Scene7,chat,コニー,,,TRUE,じゃあ｜今《いま》すぐケビンに｜消《け》させて！,0,Scene8,｜全部《ぜんぶ》ケビンのせいだ,1,Scene8,chatBackground,,,,,,,,
bad_kakusan_story3,Scene8,chat,アレック,でももう｜動画《どうが》は｜完全《かんぜん》に｜消《き》えないしどうにもならないでしょ｜笑《わら》,Scene9,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story3,Scene9,chat,コニー,,,TRUE,え？どうしよう…,0,Scene10,｜完全《かんぜん》に｜消《き》えないなら｜仕方《しかた》ないか,1,Scene11,chatBackground,,,,,,,,
bad_kakusan_story3,Scene10,chat,アレック,｜一度《いちど》ネットに｜載《の》せた｜動画《どうが》は｜簡単《かんたん》に｜消《け》せないからね,Scene12,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story3,Scene11,chat,アレック,そうだよ｜諦《あきら》めよ｜笑《わら》,Scene12,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story3,Scene12,chat,アレック,どうせそのうちみんな｜忘《わす》れるからそれまで｜待《ま》てばいいよ,Scene13,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story3,Scene13,chat,コニー,,,TRUE,｜私《わたし》｜最低《さいてい》なことした…,0,Scene14,｜確《たし》かに…セシルなら｜笑《わら》って｜許《ゆる》してくれそうだし,1,Scene14,chatBackground,,,,,,,,
bad_kakusan_story3,Scene14,dialogue,ロビー,ねえ、コニーが｜動画《どうが》｜拡散《かくさん》したせいでセシルが｜学校《がっこう》に｜来《こ》れなくなったんでしょ？,Scene15,FALSE,,,,,,,classroom,Three,Sandra_sorry,Robbbie_angry,Cony_anixiety,,,,
bad_kakusan_story3,Scene15,dialogue,コニー,,,TRUE,｜私《わたし》のせいじゃだけじゃない…,1,Scene16,（｜何《なに》も｜言《い》わない）,0,Scene16,classroom,Three,Sandra_sorry,Robbbie_angry,Cony_anixiety,,,,
bad_kakusan_story3,Scene16,dialogue,サンドラ,｜最初《さいしょ》に｜送《おく》ったのコニーでしょ？,Scene17,FALSE,,,,,,,classroom,Three,Sandra_sorry,Robbbie_angry,Cony_irritation,,,,
bad_kakusan_story3,Scene17,dialogue,ロビー,セシルが｜可哀想《かわいそう》,Scene18,FALSE,,,,,,,classroom,Three,Sandra_sorry,Robbbie_angry,Cony_irritation,,,,
bad_kakusan_story3,Scene18,dialogue,コニー,,,TRUE,で、でも…,0,Scene19,｜私《わたし》のせいじゃないって！！！,1,Scene19,classroom,Three,Sandra_sorry,Robbbie_angry,Cony_irritation,,,,
bad_kakusan_story3,Scene19,dialogue,先生,みんな｜静《しず》かにしてください。,Scene20,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_kakusan_story3,Scene20,dialogue,先生,｜一度《いちど》ネットにアップすると｜完全《かんぜん》には｜消《け》せません。,Scene21,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_kakusan_story3,Scene21,dialogue,先生,“｜面白《おもしろ》いから”という｜気持《きも》ちで｜投稿《とうこう》した｜動画《どうが》でも、｜本人《ほんにん》にとってはつらいものです。,Scene22,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_kakusan_story3,Scene22,dialogue,先生,そして、｜自分《じぶん》のスマホから｜発信《はっしん》したものには、｜責任《せきにん》があります,Scene23,FALSE,,,,,,,classroom,One,,,,,,Teacher_irritation,
bad_kakusan_story3,Scene23,dialogue,コニー,｜軽《かる》い｜気持《きも》ちで｜送《おく》った、たった｜一回《いっかい》…。,Scene24,FALSE,,,,,,,matome_background,One,,,,,,Cony_sorry,
bad_kakusan_story3,Scene24,dialogue,コニー,それがセシルを｜傷《きず》つけ、こんな｜大《おお》ごとになってしまった,end,FALSE,,,,,,,matome_background,One,,,,,,Cony_sorry,
