storyId,sceneId,viewType,characterName,dialogueText,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,background,TalkingPeople,LeftCharacter,CenterCharacter,RightCharacter,OneCharacter,TwoCharacter,OnePerson,bgm
bad_kakusan_story2,Scene0,start,コニー,｜面白《おもしろ》すぎてアレックに｜動画《どうが》｜送《おく》ったけど｜送信《そうしん》｜取《と》り｜消《け》ししたから｜大丈夫《だいじょうぶ》か！,Scene1,FALSE,,,,,,,arasuzi_background,,,,,,,,
bad_kakusan_story2,Scene1,start,コニー,｜今日《きょう》も｜面白《おもしろ》い｜動画《どうが》｜撮《と》りたいな〜,Scene2,FALSE,,,,,,,arasuzi_background,,,,,,,,
bad_kakusan_story2,Scene2,chat,アレック,みてみてケビン！セシルのパンツが、｜風《かぜ》｜強《つよ》すぎて｜少《すこ》し｜見《み》えてる！,Scene3,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene3,chat,ケビン,おもしろ！この｜動画《どうが》SNSにアップしまーす｜笑《わら》,Scene4,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene4,chat,コニー,,,TRUE,アップするのは｜流石《さすが》にだめだめ｜笑《わら》,0,Scene6,なんでアレックがその｜動画《どうが》｜持《も》ってるの？,1,Scene5,chatBackground,,,,,,,,
bad_kakusan_story2,Scene5,chat,アレック,だってコニーがグルチャに｜送《おく》ってくれたじゃん。｜拡散《かくさん》していいのかなって｜笑《わら》,Scene7,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene6,chat,ケビン,｜拡散《かくさん》したら｜絶対《ぜったい》バズるのに？,Scene7,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene7,chat,コニー,,,TRUE,やめて！｜内緒《ないしょ》の｜動画《どうが》って｜言《い》ったでしょ〜,0,Scene8,まあSNSじゃないならぎり｜大丈夫《だいじょうぶ》かもね,1,Scene9,chatBackground,,,,,,,,
bad_kakusan_story2,Scene8,chat,ケビン,つまんないなー,Scene10,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene9,chat,アレック,だよね｜笑《わら》,Scene10,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene10,chat,コニー,まあとにかくセシルにバレないようにしてね,Scene11,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene11,chat,アレック,あのセシルの｜動画《どうが》｜消《け》した？？,Scene12,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene12,chat,ケビン,｜消《け》すわけないじゃん！｜笑《わら》,Scene13,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene13,chat,ケビン,しかもさ、さっきSNSに｜動画《どうが》｜上《あ》げちゃった！,Scene14,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene14,chat,アレック,｜最高《さいこう》！セシル｜有名人《ゆうめいじん》になったら｜俺《おれ》たちに｜感謝《かんしゃ》して｜欲《ほ》しいね,Scene15,FALSE,,,,,,,chatBackground,,,,,,,,
bad_kakusan_story2,Scene15,dialogue,コニー,｜昨日《きのう》｜楽《たの》しかった！また｜一緒《いっしょ》に｜遊《あ》ぼうね！,Scene16,FALSE,,,,,,,classroom,Two,,,,Cecil_smile,Cony_smile,,
bad_kakusan_story2,Scene16,dialogue,セシル,もちろん！,Scene17,FALSE,,,,,,,classroom,Two,,,,Cecil_smile,Cony_smile,,
bad_kakusan_story2,Scene17,dialogue,サンドラ,あ！｜今《いま》｜話題《わだい》のセシルじゃん！！,Scene18,FALSE,,,,,,,classroom,Three,Sandra_normal,Cecil_smile,Cony_smile,,,,
bad_kakusan_story2,Scene18,dialogue,セシル,え？なんのこと？,Scene19,FALSE,,,,,,,classroom,Three,Sandra_normal,Cecil_smile,Cony_smile,,,,
bad_kakusan_story2,Scene19,dialogue,サンドラ,もちろんこの｜動画《どうが》のことだよ！バズってるよ！,Scene20,FALSE,,,,,,,classroom,Three,Sandra_normal,Cecil_smile,Cony_smile,,,,
bad_kakusan_story2,Scene20,dialogue,コニー,,,TRUE,え、なんでこれが？,1,Scene21,｜誰《だれ》がこれアップしたの？,1,Scene21,classroom,Three,Sandra_surprised,Cecil_trouble,Cony_surprised,,,,
bad_kakusan_story2,Scene21,dialogue,サンドラ,コニーがアップしたんでしょ〜？,Scene22,FALSE,,,,,,,classroom,Three,Sandra_surprised,Cecil_trouble,Cony_surprised,,,,
bad_kakusan_story2,Scene22,dialogue,コニー,,,TRUE,｜私《わたし》｜何《なに》もしてない！,1,Scene23,｜私《わたし》はちゃんと｜動画《どうが》｜消《け》したもん！,1,Scene24,classroom,Three,Sandra_surprised,Cecil_sorry,Cony_anixiety,,,,
bad_kakusan_story2,Scene23,dialogue,セシル,｜何《なに》もしてないわけないよね？ひどい,Scene25,FALSE,,,,,,,classroom,Three,Sandra_sorry,Cecil_sorry,Cony_anixiety,,,,
bad_kakusan_story2,Scene24,dialogue,セシル,｜消《き》えてないじゃん！,Scene25,FALSE,,,,,,,classroom,Three,Sandra_sorry,Cecil_sorry,Cony_anixiety,,,,
