storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacterName,centerCharacterName,rightCharacterName,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_kakusan_story2,scene1,screen,,,,,,,アレックに動画を送る約束をして家に帰ってきたコニー,scene2,false ,,,,,,,,,,chat_bgm,school
good_kakusan_story2,scene2,screen,,,,,,,「アレックとコニーのチャット」,scene3,false ,,,,,,,,,,chat_bgm,school
good_kakusan_story2,scene3,chat,アレック･コニー,cony_icon,Cony,,,Cony,今家着いた！,scene4,false ,今家着いた！,1,scene4,お待たせ！！,0.3,scene4,すぐにコニーの動画送っちゃうね！,0,scene5,chat_bgm,chatBackground
good_kakusan_story2,scene4,chat,アレック･コニー,alec_icon,Alec,,,Cony,約束忘れてないよね？,scene5,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene5,chat,アレック･コニー,alec_icon,Alec,,,Cony,早く送って！,scene6,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene6,chat,アレック･コニー,cony_icon,Cony,,,Cony,分かってるってー,scene7,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene7,chat_picture,アレック･コニー,cony_icon,Cony,,,Cony,kakusan_pants,scene8,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene8,chat,アレック･コニー,cony_icon,Cony,,,Cony,これだよ,scene9,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene9,chat,アレック･コニー,cony_icon,Cony,,,Cony,,,true ,でもセシルが嫌そうだったから30秒したら消すからね！,1,scene10,激ヤバ動画お待たせ！,0,scene11,誰にも見せたらダメだよ！,0.3,scene10,chat_bgm,chatBackground
good_kakusan_story2,scene10,chat,アレック･コニー,alec_icon,Alec,,,Cony,えー！まじかー,scene11,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene11,chat,アレック･コニー,alec_icon,Alec,,,Cony,てかこの動画本当やばいね笑,scene12,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene12,chat,アレック･コニー,cony_icon,Cony,,,Cony,,,true ,セシルには悪いけどまじ面白いよね！,0,scene14,まあね、,1,scene13,そんなこと言ったら可哀想だよ笑,0,scene13,chat_bgm,chatBackground
good_kakusan_story2,scene13,chat,アレック･コニー,cony_icon,Cony,,,Cony,もう見たよね？,scene14,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene14,chat,アレック･コニー,alec_icon,Alec,,,Cony,うん！,scene15,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene15,chat,アレック･コニー,cony_icon,Cony,,,Cony,じゃあ消そっかなー,scene16,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene16,chat,アレック･コニー,alec_icon,Alec,,,Cony,つまんないのー笑,scene17,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene17,screen,,,,,,,「コニーはアレックが動画をみたこと確認して動画の送信を取り消しました。ですが、本当に動画は削除することができているのでしょうか…,scene18,false ,,,,,,,,,,chat_bgm,school
good_kakusan_story2,scene18,screen,,,,,,,アレック・ケビン・カール・コニーのチャット,scene19,false ,,,,,,,,,,chat_bgm,school
good_kakusan_story2,scene19,chat,アレック･ケビン･カール･コニー,alec_icon,Alec,,,Cony,ねえ、この動画見てよ笑,scene20,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene20,chat,アレック･ケビン･カール･コニー,kevin_icon,Kevin,,,Cony,何この動画！やばすぎる！！,scene21,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene21,chat,アレック･ケビン･カール･コニー,curl_icon,Curl,,,Cony,え、この動画大丈夫？,scene22,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene22,chat,アレック･ケビン･カール･コニー,cony_icon,Cony,,,Cony, え！ちょっと！,scene23,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene23,chat,アレック･ケビン･カール･コニー,cony_icon,Cony,,,Cony,,,true ,なんでアレックがその動画持ってるの！,1,scene24,あれ、私消したよね？,1,scene24,私送った後にすぐ消したのに！,1,scene24,chat_bgm,chatBackground
good_kakusan_story2,scene24,chat,アレック･ケビン･カール･コニー,alec_icon,Alec,,,Cony,いやいや、あんなに面白い動画は保存するに決まってるじゃん！,scene25,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene25,chat,アレック･ケビン･カール･コニー,cony_icon,Cony,,,Cony,え？保存？？,scene26,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene26,chat,アレック･ケビン･カール･コニー,alec_icon,Alec,,,Cony,そうだよ、動画が消される前に保存するしたんだー,scene27,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene27,chat,アレック･ケビン･カール･コニー,kevin_icon,Kevin,,,Cony,さすがアレック！ナイス！,scene28,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene28,chat,アレック･ケビン･カール･コニー,curl_icon,Curl,,,Cony,え、よくわからないけどこのグルチャに送るのはやめた方が良かったんじゃない？,scene29,false ,,,,,,,,,,chat_bgm,chatBackground
good_kakusan_story2,scene29,chat,アレック･ケビン･カール･コニー,kevin_icon,Kevin,,,Cony,もー、カールは黙っててー,scene30,false ,,,,,,,,,,chat_bgm,chatBackground
