storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacterName,centerCharacterName,rightCharacterName,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_kakusan_story1,Scene1,storyline,,,Cony,,,,｜最近《さいきん》｜動画《どうが》を｜撮《と》ってSNSに｜投稿《とうこう》するのが｜流行《はや》ってるの！,Scene2,FALSE,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_kakusan_story1,Scene2,storyline,,,Cony,,,,｜動画《どうが》を｜撮《と》るだけなら｜何《なに》も｜心配《しんぱい》ないよね！,Scene3,FALSE,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_kakusan_story1,Scene3,storyline,,,Cony,,,,｜安心《あんしん》して｜私《わたし》のこと｜見《み》てて！,Scene4,FALSE,,,,,,,,,,arasuzi_bgm,arasuzi_background
good_kakusan_story1,Scene4,talk,,cecil_icon,Cecil_smile,Cecil_smile,,Cony_smile,｜今日《きょう》｜何《なに》して｜遊《あそ》ぶ〜？,Scene5,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene5,talk,,cony_icon,Cony_smile,Cecil_smile,,Cony_smile,｜流行《はや》ってるダンス｜動画《どうが》｜撮《と》ろうよ！,Scene6,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene6,talk,,cecil_icon,Cecil_smile,Cecil_smile,,Cony_smile,じゃあ｜先《さき》に｜私《わたし》｜踊《おど》るから｜動画《どうが》｜撮《と》っててよ！,Scene7,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene7,talk,,cony_icon,Cony_surprised,Cecil_smile,,Cony_surprised,もちろん！｜任《まか》せて！,Scene8,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene8,talk_AE,,cecil_icon,Cecil,,,,セシルのどうが,Scene9,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene9,talk,,cony_icon,Cony_surprised,Cecil_smile,,Cony_surprised,,,TRUE,やば！パンツ｜見《み》えてるよ（笑）,0.3,Scene10,｜風《かぜ》つよ！セシル｜大丈夫《だいじょうぶ》！？,1,Scene10,｜激《げき》やば｜動画《どうが》｜撮《と》れた！,0,Scene10,park_bgm,park
good_kakusan_story1,Scene10,talk,,cecil_icon,Cecil_smile,Cecil_smile,,Cony_smile,やだ〜（笑）もう｜恥《は》ずかしい,Scene11,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene11,talk,,cecil_icon,Cecil_smile,Cecil_smile,,Cony_smile,｜動画《どうが》は｜絶対《ぜったい》｜消《け》してね！！,Scene12,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene12,talk,,cony_icon,Cony_smile,Cecil_smile,,Cony_smile,,,TRUE,わかった！｜消《け》す！,1,Scene13,（まじでセシル｜面白《おもしろ》い！この｜動画《どうが》｜勝手《かって》に｜広《ひろ》めちゃお）,0,Scene16,｜冗談《じょうだん》だけどSNSでバズりそう（笑）,0.3,Scene14,park_bgm,park
good_kakusan_story1,Scene13,talk,,cecil_icon,Cecil_smile,Cecil_smile,,Cony_smile,たのんだよー！！,Scene15,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene14,talk,,cecil_icon,Cecil_smile,Cecil_smile,,Cony_smile,もうふざけないで〜（笑）,Scene15,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene15,talk,,cony_icon,Cony_smile,Cecil_smile,,Cony_smile,（アレックだけなら｜拡散《かくさん》されないでしょ！｜送《おく》ろ！）,Scene16,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene16,screen,,,,,,,アレックとのチャット,Scene17,FALSE,,,,,,,,,,chat_bgm,school
good_kakusan_story1,Scene17,chat,アレック,cony_icon,Cony,,,Cony,この｜動画《どうが》｜見《み》て！,Scene18,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_kakusan_story1,Scene18,chat_picture,アレック,cony_icon,Cony,,,Cony,どうがのスクリーンショット,Scene19,FALSE,,,,,,,,,,chat_bgm,chatBackground_03
good_kakusan_story1,Scene19,chat,アレック,cony_icon,Cony,,,Cony,,,TRUE,これSNSにあげるかも（笑）,0,Scene20,｜他《ほか》の｜人《ひと》には｜共有《きょうゆう》したらダメだよ！,1,Scene20,まじセシル｜最高《さいこう》だよね（笑）,0.3,Scene20,chat_bgm,chatBackground_03
good_kakusan_story1,Scene20,screen,,,,,,,｜一方《いっぽう》｜公園《こうえん》では,Scene21,FALSE,,,,,,,,,,park_bgm,school
good_kakusan_story1,Scene21,talk,,cony_icon,Cony_smile,Cecil_smile,,Cony_smile,アレックに｜送《おく》っちゃった！,Scene22,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene22,talk,,cecil_icon,Cecil_sorry,Cecil_sorry,,Cony_smile,ちょっとやめてよー！,Scene23,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene23,talk,,cony_icon,Cony_smile,Cecil_sorry,,Cony_smile,,,TRUE,えー！いいじゃん！,0,Scene24,そんなに｜嫌《いや》とは｜思《おも》ってなかったごめん,1,Scene24,アレックだけだけどいや〜？,0.3,Scene24,park_bgm,park
good_kakusan_story1,Scene24,talk,,cecil_icon,Cecil_sorry,Cecil_sorry,,Cony_smile,｜恥《は》ずかしいから｜消《け》してほしいよ,Scene25,FALSE,,,,,,,,,,park_bgm,park
good_kakusan_story1,Scene25,talk,,cony_icon,Cecil_smile,Cecil_smile,,Cony_smile,,,TRUE,｜全部《ぜんぶ》｜送信《そうしん》｜取《と》り｜消《け》しした！ごめん！,1,Scene26,もっとみんなに｜見《み》てほしかったけど｜仕方《しかた》ないな。,0.3,Scene26,はいはい。｜送信《そうしん》｜取《と》り｜消《け》ししました（笑）,0,Scene26,park_bgm,park
good_kakusan_story1,Scene26,talk,,cecil_icon,Cecil_smile,Cecil_smile,,Cony_smile,｜消《け》してくれてありがとう！｜安心《あんしん》した！,end,FALSE,,,,,,,,,,park_bgm,park
