storyId,sceneId,sceneType,groupName,icon,characterName,leftCharacter,centerCharacter,rightCharacter,text,nextSceneId,isChoice,choice1Text,choice1Percentage,choice1NextSceneId,choice2Text,choice2Percentage,choice2NextSceneId,choice3Text,choice3Percentage,choice3NextSceneId,bgm,background
good_netomo_story2,scene1,talk,,,Cony_smile,Mother_normal,,Cony_smile,お母さん！今日着いてきてって言ってたけど、やっぱり行かなくて大丈夫だよ！,scene2,false ,,,,,,,,,,,my_room
good_netomo_story2,scene2,talk,,,Mother_normal,Mother_normal,,Cony_smile,知らない人と会う危険性をコニーはわかっていないわ。,scene3,false ,,,,,,,,,,,my_room
good_netomo_story2,scene3,talk,,,Cony_irritation,Mother_normal,,Cony_irritation,,,true ,うるさいな〜わかってるよ十分！大丈夫だって,0,scene4_choice1,う〜んそうかな？,1,scene6_choice2,そうだねお母さんも一緒に行ってほしい！,0.3,scene8_choice3,,my_room
good_netomo_story2,scene4_choice1,talk,,,Mother_normal,Mother_normal,,Cony_irritation,じゃあなんで安全だって思えるの？？,scene5_choice1,false ,,,,,,,,,,,my_room
good_netomo_story2,scene5_choice1,talk,,,Cony_irritation,Mother_normal,,Cony_irritation,ニックは本当の友達だから！,scene10,false ,,,,,,,,,,,my_room
good_netomo_story2,scene6_choice2,talk,,,Mother_normal,Mother_normal,,Cony_anixiety,じゃあなんで安全だって思えるの？？,scene7_choice2,false ,,,,,,,,,,,my_room
good_netomo_story2,scene7_choice2,talk,,,Cony_anixiety,Mother_normal,,Cony_anixiety,確かに絶対に安全って言えないかな…,scene10,false ,,,,,,,,,,,my_room
good_netomo_story2,scene8_choice3,talk,,,Mother_normal,Mother_normal,,Cony_irritation,考えてみて。安全だって言い切れる理由はある？,scene9_choice3,false ,,,,,,,,,,,my_room
good_netomo_story2,scene9_choice3,talk,,,Mother_normal,Mother_normal,,Cony_irritation,言えないけどニックはいい人だしな〜,scene10,false ,,,,,,,,,,,my_room
good_netomo_story2,scene10,talk,,,Mother_normal,Mother_normal,,Cony_irritation,お母さんも今日は着いていくから、もう一度ネトモについて考えてみてね,scene11,false ,,,,,,,,,,,my_room
good_netomo_story2,scene11,talk,,,Cony_sorry,,Cony_sorry,,やばまじ｜緊張《きんちょう》してきた…,scene12,false ,,,,,,,,,,,park
good_netomo_story2,scene12,talk,,,Nick_normal,Nick_normal,,Cony_sorry,こんにちは。もしかして君がコニー？,scene13,false ,,,,,,,,,,,park
good_netomo_story2,scene13,talk,,,Cony_smile,Nick_normal,,Cony_smile,そうだよ！じゃああなたがニックなの？,scene14,false ,,,,,,,,,,,park
good_netomo_story2,scene14,talk,,,Nick_normal,Nick_normal,,Cony_smile,うん！初めまして！,scene15,false ,,,,,,,,,,,park
good_netomo_story2,scene15,talk,,,Nick_normal,Nick_normal,,Cony_smile,ずっと｜直接《ちょくせつ》話してみたかったんだ！<br>やっと会えて｜嬉《うれ》しいな,scene16,false ,,,,,,,,,,,park
good_netomo_story2,scene16,talk,,,Cony_smile,Nick_normal,,Cony_smile,チャットでしか話したことなかったから不思議な<br>かんじする,scene17,false ,,,,,,,,,,,park
good_netomo_story2,scene17,talk,,,Nick_normal,Nick_normal,,Cony_smile,まあ変な人じゃないから安心してよ！,scene18,false ,,,,,,,,,,,park
good_netomo_story2,scene18,talk,,,Cony_smile,Nick_normal,,Cony_smile,,,true ,うん！もちろん！,0.3,scene19,そうだよね大丈夫だよね！,0,scene19,今日はお母さんもいるから安心してる！,1,scene19,,park
good_netomo_story2,scene19,talk,,,Mother_normal,Nick_angry,Mother_normal,Cony_smile,こんにちは。<br>コニーの母です。,scene20,false ,,,,,,,,,,,park
good_netomo_story2,scene20,talk,,,Nick_angry,Nick_angry,Mother_normal,Cony_smile,あー、こんにちは。今日はわざわざすみません。,scene21,false ,,,,,,,,,,,park
good_netomo_story2,scene21,talk,,,Nick_angry,Nick_angry,Mother_normal,Cony_smile,母さんですよね？<br>まあでも別にお母さんは来なくて良かったのに。,scene22,false ,,,,,,,,,,,park
good_netomo_story2,scene22,talk,,,Mother_normal,Nick_angry,Mother_normal,Cony_smile,いえいえ。<br>初めて知らない人に会うのだから親である私が来るのは当然です,scene23,false ,,,,,,,,,,,park
good_netomo_story2,scene23,talk,,,Nick_normal,Nick_angry,Mother_normal,Cony_smile,ふーん、そっか。まあいいや,scene24,false ,,,,,,,,,,,park
good_netomo_story2,scene24,talk,,,Nick_normal,Nick_normal,Mother_normal,Cony_smile,じゃあ早速だけどコニーにグッズ｜渡《わた》しちゃおうかな！,scene25,false ,,,,,,,,,,,park
good_netomo_story2,scene25,talk,,,Cony_smile,Nick_normal,Mother_normal,Cony_smile,わざわざ持ってきてくれてありがとう！<br>本当にもらってもいいの？,scene26,false ,,,,,,,,,,,park
good_netomo_story2,scene26,talk,,,Nick_normal,Nick_normal,Mother_normal,Cony_smile,コニーなら大切にしてくれそうだと思ったからあげたいんだよね,scene27,false ,,,,,,,,,,,park
good_netomo_story2,scene27,talk,,,Cony_smile,Nick_normal,Mother_normal,Cony_smile,,,true ,そんなこと言ってもらえて｜嬉《うれ》しい！ありがとう！,0.3,scene28,これ本当にいいの？？,0,scene29,やっぱり申し訳ないし受け取れないかも…,1,scene30,,park
good_netomo_story2,scene28,talk,,,Nick_normal,Nick_normal,Mother_normal,Cony_smile,喜んでもらえて良かった！,scene31,false ,,,,,,,,,,,park
good_netomo_story2,scene29,talk,,,Cony_smile,Nick_normal,Mother_normal,Cony_smile,うんもちろん！,scene31,false ,,,,,,,,,,,park
good_netomo_story2,scene30,talk,,,Nick_normal,Nick_normal,Mother_normal,Cony_smile,いやいやもらってよ！,scene31,false ,,,,,,,,,,,park
good_netomo_story2,scene31,talk,,,Nick_normal,Nick_normal,Mother_normal,Cony_smile,それでなんだけど、<br>これ一応｜定価《ていか》よりは安くしてあげたんだよね,scene32,false ,,,,,,,,,,,park
good_netomo_story2,scene32,talk,,,Cony_sorry,Nick_normal,Mother_normal,Cony_sorry,え？,scene33,false ,,,,,,,,,,,park
good_netomo_story2,scene33,talk,,,Nick_normal,Nick_normal,Mother_normal,Cony_sorry,あれ？言ってなかったけ？<br>少しはお金もらいたいなって思ってて,scene34,false ,,,,,,,,,,,park
good_netomo_story2,scene34,talk,,,Cony_sorry,Nick_normal,Mother_normal,Cony_sorry,,,true ,でもチャットではあげるって言ってなかった？,0.3,scene35,えっと聞いてないけど…,0,scene35,お金か…払うしかないよね,1,scene35,,park
good_netomo_story2,scene35,talk,,,Nick_angry,Nick_angry,Mother_normal,Cony_sorry,無料であげるとは言ってないはずだよ,scene36,false ,,,,,,,,,,,park
good_netomo_story2,scene36,talk,,,Nick_angry,Nick_angry,Mother_normal,Cony_sorry,｜僕《ぼく》だって｜欲《ほ》しいって言ってた人他にいたけど、その人を｜断《こと》ってコニーに｜渡《わた》しにきたんだよ,scene37,false ,,,,,,,,,,,park
good_netomo_story2,scene37,talk,,,Cony_sorry,Nick_angry,Mother_normal,Cony_sorry,,,true ,どうしようかな…値段っていくらなの？,0.3,scene39,わかった払うよ。いくらなの？,0,scene39,聞いていた話と違うから今日は無理かも…,1,scene38,,park
good_netomo_story2,scene38,talk,,,Nick_angry,Nick_angry,Mother_normal,Cony_sorry,いいから払ってくれる？,scene39,false ,,,,,,,,,,,park
good_netomo_story2,scene39,talk,,,Nick_angry,Nick_angry,Mother_normal,Cony_sorry,だいたい5000円くらいほしいかな,scene40,false ,,,,,,,,,,,park
good_netomo_story2,scene40,talk,,,Nick_angry,Nick_angry,Mother_normal,Cony_sorry,本当は郵送するつもりだったから送料の分とかも入れて当然だよね？,scene41,false ,,,,,,,,,,,park
